.000000  .010149
.010000  .002437
.020000  .001801
.030000  -.004664
.040000  -.003059
.050000  .011674
.060000  .002408
.070000  -.001600
.080000  -.008933
.090000  -.001100
.100000  -.009106
.110000  -.016166
.120000  -.038338
.130000  -.045128
.140000  -.081554
.150000  -.087312
.160000  -.196411
.170000  -.442303
.180000  -.790832
.190000  -.454768
.200000  -.200557
.210000  -.081782
.220000  -.049950
.230000  -.019961
.240000  -.015408
.250000  -.017287
.260000  .025600
.270000  -.007668
.280000  .023420
.290000  .022472
.300000  .042203
.310000  .040009
.320000  .090836
.330000  .141869
.340000  .162314
.350000  .226518
.360000  .397950
.370000  .489866
.380000  .485928
.390000  .366523
.400000  .258615
.410000  .170593
.420000  .106205
.430000  .066651
.440000  .087296
.450000  .066945
.460000  .035331
.470000  .041475
.480000  .021518
.490000  .006305
.500000  .037813
.510000  .028944
.520000  .055622
.530000  .018649
.540000  .011594
.550000  .052614
.560000  .026443
.570000  .027592
.580000  .078692
.590000  .051324
.600000  .046240
.610000  .066741
.620000  .088272
.630000  .093052
.640000  .105130
.650000  .123464
.660000  .180256
.670000  .192648
.680000  .278413
.690000  .367568
.700000  .419331
.710000  .567283
.720000  .684801
.730000  .826710
.740000  .935210
.750000  .965423
.760000  .937469
.770000  .831707
.780000  .693402
.790000  .588749
.800000  .457903
.810000  .365048
.820000  .267452
.830000  .214956
.840000  .191724
.850000  .130577
.860000  .109908
.870000  .089385
.880000  .059906
.890000  .061762
.900000  .051238
.910000  .038677
.920000  .035898
.930000  -.001492
.940000  .020319
.950000  .045389
.960000  .014665
.970000  .013577
.980000  .042874
.990000  .055953
1.000000  -.009437
