           1  0.53840000000000021     
           2  0.53840000000000021     
           3   4.0100000000000066E-002
           4   4.0100000000000066E-002
           5   4.0100000000000066E-002
           6   4.0100000000000066E-002
           7   1.4600000000000054E-002
           8   1.4600000000000054E-002
           9   1.4600000000000054E-002
          10   1.4600000000000054E-002
          11   1.4600000000000054E-002
          12   1.4600000000000054E-002
          13   1.3000000000000333E-003
