           1         130   5.3000000000000581E-003  -7.0000000000000284E-002   2.0000000000000462E-002   2.1732999999999999E-002
           2          32   1.9999999999999857E-003  -4.0000000000000036E-002  -1.9999999999999574E-002   2.9456999999999997E-002
           3          27   5.3000000000000226E-003   7.0000000000000284E-002  -1.9999999999999574E-002   3.4560000000000000E-002
           4           8   4.9999999999997865E-004   9.9999999999997868E-003  -1.9999999999999574E-002   3.6077999999999999E-002
           5          42   5.0000000000000357E-003   9.9999999999997868E-003  -7.0000000000000284E-002   4.4077999999999999E-002
           6         606   8.0000000000000140E-003   4.0000000000000036E-002  -8.0000000000000071E-002  0.14818300000000001     
           7           3   5.8000000000000551E-003  -7.0000000000000284E-002   3.0000000000000249E-002  0.14901999999999999     
           8          69   5.3000000000000581E-003   2.0000000000000462E-002  -7.0000000000000284E-002  0.16134099999999998     
           9         330   8.0000000000000145E-004  -1.9999999999999574E-002   2.0000000000000462E-002  0.22775899999999999     
          10        1257   7.2000000000000128E-003   6.0000000000000497E-002  -5.9999999999999609E-002  0.47349399999999997     
          11          48   5.3000000000000581E-003  -7.0000000000000284E-002   2.0000000000000462E-002  0.48621099999999995     
          12           4   1.6999999999999986E-003   4.0000000000000036E-002  -9.9999999999997868E-003  0.48726499999999995     
          13         253   2.8999999999999651E-003  -4.9999999999999822E-002  -1.9999999999999574E-002  0.54632800000000004     
          14         120   2.9000000000000007E-003   2.0000000000000462E-002   4.9999999999999822E-002  0.56528000000000000     
          15         433   1.8000000000000299E-003   3.0000000000000249E-002  -3.0000000000000249E-002  0.65113600000000005     
          16         131   6.7999999999999944E-003  -8.0000000000000071E-002  -1.9999999999999574E-002  0.67209799999999997     
          17          20   8.8999999999999947E-003  -4.9999999999999822E-002   8.0000000000000071E-002  0.67546200000000001     
          18         996   8.1999999999999712E-003  -9.9999999999997868E-003  -8.9999999999999858E-002  0.84868399999999999     
          19         150   4.0999999999999856E-003   4.0000000000000036E-002  -4.9999999999999822E-002  0.87049599999999994     
          20           5   8.8999999999999947E-003   8.0000000000000071E-002   4.9999999999999822E-002  0.87177000000000004     
          21        1543   4.0999999999999856E-003   4.0000000000000036E-002   4.9999999999999822E-002   1.2145049999999999     
          22           1   8.4999999999999937E-003  -7.0000000000000284E-002  -5.9999999999999609E-002   1.2174389999999999     
          23           8   6.5000000000000075E-003   8.0000000000000071E-002   9.9999999999997868E-003   1.2196410000000000     
          24           7   8.1999999999999712E-003   8.9999999999999858E-002  -9.9999999999997868E-003   1.2213749999999999     
          25          77   1.6000000000000029E-003   4.0000000000000036E-002   0.0000000000000000        1.2409359999999998     
