           1          54   7.3000000000000270E-003  -8.0000000000000071E-002  -3.0000000000000249E-002   2.8944000000000001E-002
           2         126   2.9000000000000007E-003  -4.9999999999999822E-002   2.0000000000000462E-002   8.9808999999999986E-002
           3        1377   9.9999999999999638E-003  -8.0000000000000071E-002  -5.9999999999999609E-002  0.72968399999999989     
           4         228   1.8000000000000299E-003   3.0000000000000249E-002   3.0000000000000249E-002  0.84816599999999998     
           5          36   2.5000000000000178E-003   4.0000000000000036E-002  -3.0000000000000249E-002  0.86606099999999997     
           6        1525   9.6999999999999777E-003   8.9999999999999858E-002  -4.0000000000000036E-002   1.6212949999999999     
           7          25   5.8000000000000551E-003   3.0000000000000249E-002  -7.0000000000000284E-002   1.6376400000000000     
           8         926   4.0000000000001845E-004   2.0000000000000462E-002   0.0000000000000000        2.0900950000000003     
           9         308   8.4999999999999937E-003  -5.9999999999999609E-002  -7.0000000000000284E-002   2.2422990000000000     
          10           2   1.8000000000000299E-003  -3.0000000000000249E-002  -3.0000000000000249E-002   2.2452750000000004     
          11          29   4.0999999999999856E-003   4.0000000000000036E-002  -4.9999999999999822E-002   2.2578190000000000     
          12        7406   1.6999999999999986E-003  -4.0000000000000036E-002   9.9999999999997868E-003   5.7854630000000000     
          13         887   6.8000000000000300E-003   2.0000000000000462E-002   8.0000000000000071E-002   6.2380069999999996     
          14        6240   2.5999999999999782E-003  -4.9999999999999822E-002   9.9999999999997868E-003   9.1849869999999996     
          15           6   4.9999999999999645E-003  -4.9999999999999822E-002  -4.9999999999999822E-002   9.1886359999999989     
          16        3674   2.0000000000000213E-003   2.0000000000000462E-002   4.0000000000000036E-002   10.859366000000000     
          17         712   4.0999999999999856E-003  -4.9999999999999822E-002  -4.0000000000000036E-002   11.189287999999999     
          18         190   5.8000000000000551E-003  -3.0000000000000249E-002  -7.0000000000000284E-002   11.275612000000001     
          19          31   9.0000000000001494E-004   0.0000000000000000       -3.0000000000000249E-002   11.292374000000001     
          20         106   8.4999999999999590E-003  -1.9999999999999574E-002   8.9999999999999858E-002   11.343361999999999     
          21         194   1.0000000000000106E-003   3.0000000000000249E-002  -9.9999999999997868E-003   11.438589000000000     
          22          19   4.9000000000000397E-003   0.0000000000000000       -7.0000000000000284E-002   11.446360000000000     
          23        1057   6.5000000000000075E-003  -9.9999999999997868E-003   8.0000000000000071E-002   11.932948000000000     
          24         243   3.7000000000000557E-003   6.0000000000000497E-002   9.9999999999997868E-003   12.044065999999999     
          25         169   8.4999999999999937E-003   7.0000000000000284E-002  -5.9999999999999609E-002   12.118157999999999     
