           1         140   8.0000000000000140E-003  -4.0000000000000036E-002   8.0000000000000071E-002   8.1900999999999988E-002
           2        2412   2.4999999999999823E-003   0.0000000000000000       -4.9999999999999822E-002   1.0311119999999998     
           3          17   3.3999999999999972E-003   4.9999999999999822E-002   3.0000000000000249E-002   1.0366859999999998     
           4         265   8.9999999999999906E-003  -8.9999999999999858E-002  -3.0000000000000249E-002   1.1343139999999998     
           5         221   8.9999999999999906E-003   3.0000000000000249E-002   8.9999999999999858E-002   1.2279110000000000     
           6         237   2.0000000000000213E-003   2.0000000000000462E-002  -4.0000000000000036E-002   1.3154659999999998     
           7          21   9.9999999999999638E-003   8.0000000000000071E-002  -5.9999999999999609E-002   1.3234869999999999     
           8          10   2.8999999999999651E-003   4.9999999999999822E-002  -1.9999999999999574E-002   1.3302440000000000     
           9         535   9.8000000000000795E-003   7.0000000000000284E-002   7.0000000000000284E-002   1.5393439999999998     
          10           4   4.0999999999999856E-003   4.0000000000000036E-002   4.9999999999999822E-002   1.5408109999999999     
          11         340   2.9000000000000007E-003   2.0000000000000462E-002  -4.9999999999999822E-002   1.6837830000000000     
          12         258   2.5000000000000178E-003  -4.0000000000000036E-002   3.0000000000000249E-002   1.7813729999999999     
          13           9   8.8999999999999947E-003  -8.0000000000000071E-002  -4.9999999999999822E-002   1.7849059999999999     
          14          10   5.2000000000000622E-003   6.0000000000000497E-002   4.0000000000000036E-002   1.7885279999999999     
          15          26   5.3000000000000581E-003   7.0000000000000284E-002   2.0000000000000462E-002   1.7974109999999999     
          16        1022   4.0999999999999856E-003  -4.0000000000000036E-002  -4.9999999999999822E-002   2.1926419999999998     
          17        2466   5.3000000000000581E-003  -7.0000000000000284E-002   2.0000000000000462E-002   3.1366519999999998     
          18           6   5.2000000000000622E-003   6.0000000000000497E-002   4.0000000000000036E-002   3.1390069999999999     
          19         116   1.0000000000000106E-003  -3.0000000000000249E-002   9.9999999999997868E-003   3.1908629999999998     
          20         111   1.0000000000000106E-003  -3.0000000000000249E-002   9.9999999999997868E-003   3.2356500000000001     
          21         620   6.0999999999999353E-003   4.9999999999999822E-002  -5.9999999999999609E-002   3.4881899999999999     
          22          34   8.0000000000000140E-003   4.0000000000000036E-002  -8.0000000000000071E-002   3.4997820000000002     
          23           6   5.1999999999999564E-003  -5.9999999999999609E-002  -4.0000000000000036E-002   3.5025149999999998     
          24         199   5.3000000000000581E-003  -7.0000000000000284E-002   2.0000000000000462E-002   3.5801560000000001     
          25          21   1.3000000000000333E-003   2.0000000000000462E-002  -3.0000000000000249E-002   3.5870560000000000     
